cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnPm,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,1516.0,165.7,218.0,161.2,0.8965,2.981,0.7033,0.4076,1.131,0.6254,0.0,343.7,0.1435,1.159,0.1212,0.1723,0.1861,0.04205,0.1244,2.401,13.01,0.0,343.7,0.1435,1.159,0.1212,0.1723,0.1861,0.04205,0.1244,2.401,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.3,125.2,29.11,747.8,11.87,2.667,3.161,27.47,3.468,0.0,62.05,18.92,7.06,10.26,35.33,0.3979,0.03477,0.1416,0.08198,0.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,14430.0,192700.0,126600.0,44260.0,2.581E7,26280.0,20940.0,45820.0,39050.0,37610.0,0.0,1.827E-36,1.706E-36,8.400000000000001E-36,9.066E-36,1.548E-36,1.045E-37,9.315E-38,4.099E-38,5.639E-38,1.215E-37,2.08E-35,0.0,0.4027,1.21,2.651,1.552,0.2142,0.0222,0.01056,0.00784,0.02393,0.01987,0.0,0.0,0.001197,0.001262,5.407E-4,0.9924,4.813E-4,4.695E-4,0.001389,0.00113,0.001136,0.0,0.006031,0.008653,0.006511,0.00424,0.2151,0.008354,7.12E-4,0.00216,0.005283,9.864E-4,
0.0,1516.0,164.9,217.8,164.4,0.04122,2.968,0.7033,0.3993,1.139,0.6192,0.0,343.7,0.1416,1.163,0.1165,0.1717,0.1857,0.04039,0.1122,1.973,13.45,0.0,343.7,0.1416,1.163,0.1165,0.1717,0.1857,0.04039,0.1122,1.973,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.2,126.0,29.1,747.0,11.95,2.669,2.922,27.82,3.358,0.0,62.05,19.37,6.833,8.262,35.7,0.3885,0.03478,0.1441,0.08373,0.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.127E-4,0.0,14430.0,188700.0,129100.0,45460.0,2.653E7,26960.0,21610.0,47130.0,40050.0,38700.0,0.0,1.827E-36,1.705E-36,8.342E-36,8.91E-36,1.5460000000000002E-36,1.028E-37,9.224E-38,4.0559999999999997E-38,5.642E-38,1.213E-37,2.08E-35,0.0,0.4027,1.201,2.637,1.575,0.2133,0.02221,0.01056,0.007722,0.02411,0.0198,0.0,0.0,0.001197,0.001262,5.407E-4,0.9924,4.813E-4,4.695E-4,0.001389,0.00113,0.001136,0.0,0.006031,0.008504,0.006568,0.004276,0.2151,0.008359,7.127E-4,0.002144,0.005316,9.69E-4,
0.0,1517.0,164.6,217.6,167.0,0.04274,2.968,0.7019,0.3954,1.143,0.6189,0.0,343.7,0.1432,1.106,0.1144,0.2297,0.1852,0.03955,0.1096,2.002,13.43,0.0,343.7,0.1432,1.106,0.1144,0.2297,0.1852,0.03955,0.1096,2.002,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3,126.5,30.01,736.8,11.91,2.582,2.686,27.87,3.321,0.0,62.05,19.25,6.087,5.66,36.57,0.3818,0.03643,0.1498,0.0883,0.1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.562E-4,0.0,14510.0,304800.0,638000.0,53190.0,2.704E7,25130.0,20100.0,41860.0,35540.0,34370.0,0.0,1.861E-36,1.735E-36,7.652000000000001E-36,8.708000000000001E-36,2.141E-36,1.0219999999999999E-37,9.196E-38,4.238E-38,5.798E-38,1.231E-37,2.08E-35,0.0,0.4126,1.203,2.573,1.572,0.2679,0.02222,0.01059,0.007831,0.0243,0.01999,0.0,0.0,0.005872,0.02235,7.753E-4,0.9674,3.778E-4,3.685E-4,0.00109,8.87E-4,8.918E-4,0.0,0.006119,0.009169,0.009034,0.004323,0.212,0.008271,6.957E-4,0.002092,0.005288,9.311E-4,
0.0,1508.0,179.7,216.5,162.3,0.138,4.77,0.8144,0.5187,1.054,0.6778,0.0,343.7,0.112,1.191,0.1397,0.1453,0.2519,0.04349,0.0548,0.8906,14.53,0.0,343.7,0.112,1.191,0.1397,0.1453,0.2519,0.04349,0.0548,0.8906,14.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.7,121.5,30.37,744.5,12.01,5.766,4.316,22.65,3.166,0.0,60.48,18.78,5.846,5.297,36.44,0.7852,0.0531,0.07826,0.03198,0.05877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,14530.0,161100.0,323700.0,52550.0,2.582E7,25710.0,19740.0,40460.0,34530.0,33240.0,0.0,1.5590000000000002E-36,1.7490000000000002E-36,8.603E-36,8.438000000000001E-36,1.146E-36,1.613E-37,9.398E-38,4.372E-38,5.421E-38,1.231E-37,2.08E-35,0.0,0.3651,1.284,2.643,1.536,0.1885,0.03414,0.01244,0.008568,0.02141,0.0197,0.0,0.0,2.533E-4,0.01034,7.948E-4,0.9849,3.873E-4,3.777E-4,0.001118,9.094E-4,9.142E-4,0.0,0.00614,0.008053,0.006869,0.004314,0.2149,0.008269,6.242E-4,0.002037,0.005447,9.153E-4,
0.0,1508.0,177.5,215.7,166.9,1.443,2.779,0.7761,0.4397,1.019,0.6224,0.0,343.7,0.121,1.223,0.1198,0.1192,0.2256,0.04828,0.3105,2.118,13.07,0.0,343.7,0.121,1.223,0.1198,0.1192,0.2256,0.04828,0.3105,2.118,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,118.3,30.49,766.3,12.02,5.802,4.128,22.85,3.187,0.0,60.48,18.38,5.781,4.99,36.36,0.05399,0.03767,0.0489,0.01616,0.03763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527E-4,0.0,14580.0,156800.0,89700.0,50300.0,2.459E7,24880.0,19090.0,39590.0,34280.0,32540.0,0.0,1.5590000000000002E-36,1.695E-36,9.238000000000001E-36,8.376000000000001E-36,3.9219999999999995E-37,9.561E-38,9.138E-38,3.995E-38,5.2E-38,1.205E-37,2.08E-35,0.0,0.3652,1.261,2.682,1.567,0.1462,0.01851,0.01211,0.007796,0.02112,0.0192,0.0,0.0,2.666E-4,3.961E-4,8.364E-4,0.9946,4.076E-4,3.975E-4,0.001176,9.57E-4,9.621E-4,0.0,0.006201,0.007872,0.005112,0.004272,0.2165,0.008218,6.339E-4,0.002064,0.005475,9.108E-4,
0.0,1508.0,172.8,214.5,164.7,4.143,7.572,0.7785,0.4546,1.029,0.6267,0.0,343.7,0.1177,1.197,0.1232,0.1253,0.2408,0.04815,0.06368,1.408,14.02,0.0,343.7,0.1177,1.197,0.1232,0.1253,0.2408,0.04815,0.06368,1.408,14.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.6,119.6,31.69,791.8,12.76,5.766,3.911,22.74,3.105,0.0,60.48,18.09,5.629,4.69,36.22,0.07246,0.03882,0.05113,0.01746,0.03931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919E-4,0.0,14610.0,152800.0,86830.0,50530.0,2.372E7,25350.0,19180.0,40210.0,34880.0,33080.0,0.0,1.5590000000000002E-36,1.644E-36,8.971000000000001E-36,8.189000000000001E-36,5.0339999999999996E-37,1.5339999999999999E-37,9.039E-38,3.972E-38,5.181E-38,1.205E-37,2.08E-35,0.0,0.3652,1.217,2.662,1.559,0.1717,0.05058,0.01212,0.007865,0.02117,0.01922,0.0,0.0,2.87E-4,4.266E-4,9.007E-4,0.9942,4.389E-4,4.281E-4,0.001267,0.001031,0.001036,0.0,0.006201,0.007702,0.005088,0.004332,0.2161,0.008245,6.37E-4,0.002064,0.005486,9.094E-4,
0.0,1510.0,173.1,215.4,163.1,4.121,5.116,0.76,0.4216,1.018,0.6105,0.0,343.7,0.1235,1.197,0.1334,0.1251,0.2251,0.04771,0.07334,2.568,12.85,0.0,343.7,0.1235,1.197,0.1334,0.1251,0.2251,0.04771,0.07334,2.568,12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.4,118.0,31.81,792.5,13.44,5.459,4.064,23.15,3.203,0.0,60.48,18.14,5.539,4.616,36.17,0.09578,0.04268,0.05679,0.01971,0.04351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844E-4,0.0,14650.0,160600.0,79620.0,52590.0,2.293E7,25200.0,19030.0,40080.0,34860.0,32970.0,0.0,1.6200000000000002E-36,1.776E-36,8.75E-36,7.982E-36,5.027E-37,1.259E-37,8.901E-38,3.903E-38,5.162E-38,1.202E-37,2.08E-35,0.0,0.4002,1.232,2.635,1.54,0.1715,0.04567,0.01187,0.007666,0.02123,0.01912,0.0,0.0,2.977E-4,4.424E-4,9.341E-4,0.994,4.551E-4,4.44E-4,0.001314,0.001069,0.001074,0.0,0.006238,0.007783,0.005003,0.004272,0.2159,0.008322,6.372E-4,0.002081,0.005494,9.153E-4,
0.0,1511.0,172.7,213.0,167.4,4.185,2.883,0.7584,0.4172,1.024,0.6113,0.0,343.7,0.122,1.213,0.1159,0.1251,0.2248,0.04749,0.07323,1.096,14.33,0.0,343.7,0.122,1.213,0.1159,0.1251,0.2248,0.04749,0.07323,1.096,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4,118.2,32.44,782.9,13.07,5.505,3.94,23.39,3.254,0.0,60.48,17.56,6.476,3.621,36.07,0.1241,0.04448,0.06032,0.02169,0.04608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.867E-4,0.0,14680.0,158100.0,78270.0,51960.0,2.196E7,24740.0,18550.0,39590.0,34760.0,32610.0,0.0,1.666E-36,1.742E-36,8.687000000000001E-36,7.792E-36,5.029E-37,8.942E-38,8.778E-38,3.862E-38,5.157E-38,1.202E-37,2.08E-35,0.0,0.4062,1.227,2.625,1.573,0.1721,0.01816,0.01187,0.00759,0.02134,0.01914,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006246,0.007673,0.005027,0.00426,0.2155,0.008322,6.252E-4,0.002093,0.005507,9.278E-4,
0.0,1511.0,171.3,213.2,169.5,4.112,3.374,0.7601,0.4282,1.027,0.6221,0.0,343.7,0.1225,1.231,0.1038,0.1253,0.2234,0.04756,0.07389,1.096,14.32,0.0,343.7,0.1225,1.231,0.1038,0.1253,0.2234,0.04756,0.07389,1.096,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.5,119.1,32.64,781.3,12.19,5.55,4.111,23.45,3.322,0.0,60.48,17.17,6.409,2.443,35.92,0.1449,0.04575,0.06275,0.02301,0.04783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,14730.0,157600.0,78120.0,50150.0,2.133E7,25550.0,18210.0,38710.0,34020.0,31880.0,0.0,1.666E-36,1.7170000000000002E-36,8.625000000000001E-36,7.597000000000001E-36,5.014E-37,1.218E-37,8.642E-38,3.842E-38,5.135E-38,1.205E-37,2.08E-35,0.0,0.4062,1.213,2.629,1.577,0.171,0.02374,0.0119,0.0077,0.02135,0.01923,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006288,0.007604,0.005005,0.004243,0.2157,0.008249,6.277E-4,0.002111,0.005505,9.474E-4,
0.0,1511.0,147.5,217.7,169.7,22.29,3.339,0.7594,0.923,0.5305,0.6206,0.0,343.7,0.1214,1.211,0.1183,0.1296,0.2231,0.04759,0.1056,1.251,14.13,0.0,343.7,0.1214,1.211,0.1183,0.1296,0.2231,0.04759,0.1056,1.251,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.1,126.8,34.44,822.1,12.19,5.55,21.75,5.807,3.322,0.0,60.48,17.05,6.523,2.377,36.26,0.1568,0.04653,0.06423,0.0238,0.04889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,14750.0,156700.0,80810.0,51400.0,2.162E7,25850.0,18550.0,40740.0,32920.0,32410.0,0.0,1.666E-36,1.712E-36,8.517E-36,7.413000000000001E-36,5.3219999999999996E-37,1.205E-37,8.494E-38,4.965E-38,3.947E-38,1.204E-37,2.08E-35,0.0,0.4062,1.101,2.625,1.579,0.2794,0.02372,0.0119,0.01753,0.01152,0.01923,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.00633,0.007496,0.004943,0.004269,0.2158,0.008207,6.289E-4,0.002552,0.005058,9.529E-4,
0.0,1517.0,144.0,214.2,164.0,17.32,3.375,0.7873,0.8835,0.529,0.6174,0.0,343.7,0.1225,1.216,0.1088,0.1318,0.2222,0.05546,0.1018,1.625,13.75,0.0,343.7,0.1225,1.216,0.1088,0.1318,0.2222,0.05546,0.1018,1.625,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.1,128.6,34.79,833.8,12.61,4.978,22.11,5.649,3.339,0.0,60.48,18.58,9.909,3.184,41.77,0.1642,0.04742,0.06556,0.02434,0.04987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001E-4,0.0,14930.0,157800.0,85140.0,55380.0,2.241E7,26090.0,20000.0,40580.0,33570.0,33170.0,0.0,1.7810000000000002E-36,1.755E-36,8.256000000000001E-36,7.231E-36,5.558E-37,1.234E-37,8.316E-38,4.935E-38,3.911E-38,1.203E-37,2.08E-35,0.0,0.4467,1.092,2.596,1.568,0.286,0.02417,0.01252,0.01685,0.01146,0.01921,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006413,0.007282,0.004942,0.004252,0.2156,0.008155,0.001676,0.00159,0.004968,9.504E-4,
0.0,1522.0,144.1,212.2,159.1,17.14,4.325,0.7814,0.8875,0.534,0.6128,0.0,343.7,0.1322,1.204,0.1078,0.1317,0.2223,0.05524,0.09756,1.943,13.44,0.0,343.7,0.1322,1.204,0.1078,0.1317,0.2223,0.05524,0.09756,1.943,13.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.3,129.0,34.85,830.3,12.6,4.75,22.27,5.685,3.329,0.0,60.48,18.27,9.873,3.169,41.78,0.1686,0.04813,0.06653,0.02468,0.05059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.539E-4,0.0,15030.0,159900.0,92180.0,57010.0,2.353E7,26570.0,20280.0,41920.0,34860.0,34260.0,0.0,1.8910000000000003E-36,1.799E-36,8.116000000000001E-36,6.923E-36,5.537E-37,1.673E-37,8.15E-38,4.905E-38,3.9009999999999997E-38,1.201E-37,2.08E-35,0.0,0.5126,1.095,2.572,1.511,0.2849,0.0333,0.01241,0.01694,0.01152,0.01917,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006481,0.007282,0.00493,0.004194,0.2151,0.008165,0.00167,0.00158,0.005009,9.243E-4,
0.0,1523.0,143.6,210.9,159.6,17.12,3.891,0.7813,0.8873,0.5349,0.8768,0.0,343.7,0.1321,1.194,0.1167,0.1316,0.2223,0.05524,0.09751,2.109,13.27,0.0,343.7,0.1321,1.194,0.1167,0.1316,0.2223,0.05524,0.09751,2.109,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,130.7,34.99,831.7,12.6,4.75,22.27,5.685,3.329,0.0,60.48,18.22,9.78,3.022,41.72,0.171,0.04826,0.0668,0.02482,0.05078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,15060.0,158700.0,94490.0,56820.0,2.486E7,27040.0,20520.0,43390.0,36340.0,35470.0,0.0,1.97E-36,1.798E-36,8.019000000000001E-36,6.715E-36,5.52E-37,1.446E-37,7.999E-38,4.865E-38,3.879E-38,1.241E-37,2.08E-35,0.0,0.5256,1.092,2.563,1.51,0.2839,0.02916,0.01241,0.01694,0.01153,0.01965,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006506,0.007189,0.004925,0.004176,0.2151,0.008165,0.001671,0.00156,0.005035,9.184E-4,
0.0,1525.0,141.2,201.7,153.7,17.09,3.899,0.9348,0.9725,0.6379,0.6053,0.0,343.7,0.1324,1.1,0.125,0.1325,0.2096,0.03344,0.1363,2.52,12.94,0.0,343.7,0.1324,1.1,0.125,0.1325,0.2096,0.03344,0.1363,2.52,12.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.4,119.3,32.68,830.0,12.57,4.734,22.41,5.47,2.503,0.0,60.48,18.87,13.04,16.23,40.0,0.171,0.05287,0.06916,0.02798,0.05257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079E-4,0.0,15190.0,169600.0,92780.0,59900.0,2.638E7,27540.0,21300.0,45570.0,38050.0,37210.0,0.0,1.993E-36,1.799E-36,8.015E-36,6.518E-36,5.365E-37,1.44E-37,9.37E-38,5.63E-38,4.89E-38,4.007E-38,2.08E-35,0.0,0.5436,1.088,2.565,1.501,0.2828,0.02926,0.01392,0.01781,0.01246,0.01005,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006588,0.007222,0.00483,0.004173,0.2154,0.008074,0.001684,0.001567,0.005018,9.144E-4,
0.0,1525.0,140.6,189.8,146.8,17.28,3.725,0.9396,0.9751,0.64,0.6063,0.0,343.7,0.191,1.042,0.1216,0.1355,0.2092,0.03181,0.1147,1.873,13.61,0.0,343.7,0.191,1.042,0.1216,0.1355,0.2092,0.03181,0.1147,1.873,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.9,120.9,28.56,827.0,12.61,4.729,22.39,5.459,2.492,0.0,60.48,19.62,15.54,31.11,40.85,0.2372,0.04976,0.06753,0.02584,0.05133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002E-4,0.0,15210.0,174900.0,96910.0,63890.0,2.798E7,28500.0,22140.0,47880.0,39870.0,39070.0,0.0,1.993E-36,1.922E-36,7.730000000000001E-36,6.365E-36,6.115E-37,1.393E-37,9.23E-38,5.594E-38,4.87E-38,4.003E-38,2.08E-35,0.0,0.5436,1.097,2.513,1.521,0.3046,0.02853,0.01394,0.01782,0.01245,0.01004,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006588,0.007073,0.004711,0.004188,0.2153,0.008061,0.001665,0.001545,0.005056,8.981E-4,
0.0,1525.0,137.2,192.2,149.1,17.06,4.779,0.9398,0.9806,0.636,0.6038,0.0,343.7,0.1322,1.106,0.1209,0.1309,0.2084,0.03209,0.1159,2.579,12.9,0.0,343.7,0.1322,1.106,0.1209,0.1309,0.2084,0.03209,0.1159,2.579,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.1,120.3,29.8,827.1,12.69,4.752,22.57,5.25,2.492,0.0,60.48,19.94,15.23,28.33,40.91,0.2791,0.04897,0.06719,0.02532,0.05106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,15260.0,180900.0,100100.0,66480.0,2.967E7,29720.0,23290.0,50590.0,41740.0,41210.0,0.0,1.993E-36,1.837E-36,7.843E-36,6.132E-36,5.41E-37,1.755E-37,9.082E-38,5.567E-38,4.833E-38,3.997E-38,2.08E-35,0.0,0.5437,1.076,2.538,1.51,0.2976,0.03838,0.01395,0.01793,0.01234,0.01001,0.0,0.0,3.121E-4,4.639E-4,9.795E-4,0.9937,4.773E-4,4.655E-4,0.001378,0.001121,0.001127,0.0,0.006634,0.007043,0.004688,0.004205,0.2153,0.008027,0.001669,0.001555,0.005059,8.815E-4,
0.0,1527.0,131.4,188.8,153.3,0.04757,4.06,0.7809,0.9103,0.5262,0.9031,0.0,343.7,0.1226,1.142,0.1595,0.2074,0.2098,0.03618,0.1835,5.017,10.25,0.0,343.7,0.1226,1.142,0.1595,0.2074,0.2098,0.03618,0.1835,5.017,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.1,114.5,30.61,840.4,12.72,4.734,22.97,5.152,3.806,0.0,60.48,18.79,16.64,41.34,45.73,0.3573,0.3638,0.2354,0.2444,0.9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.163E-4,0.0,15340.0,204100.0,118000.0,50550.0,2.851E7,27310.0,20850.0,42010.0,34160.0,42010.0,0.0,2.0160000000000002E-36,1.613E-36,8.063E-36,6.029E-36,3.6429999999999997E-37,1.171E-37,8.136E-38,5.129E-38,4.247E-38,1.44E-37,2.08E-35,0.0,0.5588,1.02,2.656,1.518,0.201,0.03306,0.0134,0.0179,0.01193,0.02235,0.0,0.0,7.668E-4,1.381E-4,3.044E-4,0.9951,3.754E-4,3.661E-4,0.001083,8.814E-4,9.588E-4,0.0,0.006669,0.007106,0.004577,0.00417,0.2153,0.007949,0.001697,0.001534,0.004891,9.982E-4,
